id,Usage,prediction_list
002210.jpg,Public,"[['car', 1.0, 2, 92, 368, 375], ['car', 1.0, 254, 253, 500, 375]]"
002211.jpg,Private,"[['person', 1.0, 13, 305, 61, 380], ['person', 1.0, 2, 344, 57, 440], ['person', 1.0, 57, 319, 113, 399], ['person', 1.0, 61, 323, 119, 436], ['person', 1.0, 150, 312, 175, 341], ['person', 1.0, 165, 303, 201, 368], ['person', 1.0, 195, 307, 234, 369], ['person', 1.0, 189, 344, 247, 454], ['person', 1.0, 192, 334, 313, 497], ['person', 1.0, 297, 322, 375, 500], ['person', 1.0, 135, 337, 184, 447]]"
002213.jpg,Private,"[['horse', 1.0, 51, 54, 369, 371], ['person', 1.0, 161, 11, 264, 250]]"
002217.jpg,Public,"[['aeroplane', 1.0, 42, 73, 273, 155], ['aeroplane', 1.0, 191, 111, 422, 183], ['aeroplane', 1.0, 345, 152, 500, 212], ['aeroplane', 1.0, 74, 149, 299, 221], ['aeroplane', 1.0, 227, 188, 486, 257], ['aeroplane', 1.0, 118, 220, 372, 294]]"
002218.jpg,Private,"[['dog', 1.0, 237, 51, 484, 178], ['dog', 1.0, 242, 130, 444, 317], ['dog', 1.0, 68, 84, 246, 235], ['chair', 1.0, 3, 3, 493, 327]]"
002223.jpg,Private,"[['person', 1.0, 357, 214, 375, 311], ['person', 1.0, 321, 215, 354, 317], ['person', 1.0, 266, 225, 295, 346], ['car', 1.0, 298, 221, 325, 249], ['car', 1.0, 345, 219, 361, 235], ['car', 1.0, 216, 227, 250, 252], ['car', 1.0, 213, 238, 227, 279], ['bus', 1.0, 1, 1, 220, 476]]"
002225.jpg,Public,"[['boat', 1.0, 81, 238, 460, 359]]"
002226.jpg,Private,"[['bottle', 1.0, 272, 26, 281, 42], ['bottle', 1.0, 284, 26, 293, 41], ['bottle', 1.0, 330, 11, 348, 64], ['bottle', 1.0, 316, 15, 332, 56], ['bottle', 1.0, 303, 16, 316, 47], ['bottle', 1.0, 291, 19, 303, 51], ['bottle', 1.0, 275, 22, 291, 57], ['bottle', 1.0, 263, 24, 275, 69], ['bottle', 1.0, 249, 25, 265, 70], ['bottle', 1.0, 480, 188, 500, 231], ['bottle', 1.0, 467, 186, 485, 253], ['bottle', 1.0, 448, 184, 468, 253], ['bottle', 1.0, 428, 186, 447, 252], ['bottle', 1.0, 415, 181, 432, 242], ['person', 1.0, 98, 46, 500, 333]]"
002227.jpg,Private,"[['tvmonitor', 1.0, 419, 64, 500, 135], ['bicycle', 1.0, 33, 20, 450, 330]]"
002228.jpg,Private,"[['bus', 1.0, 78, 177, 106, 197], ['car', 1.0, 57, 195, 74, 207]]"
002230.jpg,Private,"[['sofa', 1.0, 323, 229, 500, 335], ['sofa', 1.0, 118, 218, 325, 331], ['person', 1.0, 52, 246, 150, 356]]"
002232.jpg,Private,"[['car', 1.0, 396, 237, 493, 282], ['car', 1.0, 360, 220, 391, 237], ['car', 1.0, 457, 232, 492, 251]]"
002233.jpg,Public,"[['person', 1.0, 17, 120, 152, 257], ['person', 1.0, 116, 231, 202, 493], ['person', 1.0, 160, 122, 257, 458], ['person', 1.0, 135, 7, 269, 243], ['person', 1.0, 6, 60, 148, 453]]"
002236.jpg,Private,"[['train', 1.0, 31, 30, 385, 302]]"
002239.jpg,Public,"[['bicycle', 1.0, 344, 176, 432, 306], ['bicycle', 1.0, 297, 181, 349, 266], ['bicycle', 1.0, 116, 144, 189, 270], ['person', 1.0, 341, 79, 424, 283], ['person', 1.0, 290, 132, 344, 262], ['person', 1.0, 111, 61, 186, 245], ['person', 1.0, 10, 75, 61, 140]]"
002240.jpg,Public,"[['chair', 1.0, 212, 28, 318, 136], ['diningtable', 1.0, 25, 117, 374, 471], ['pottedplant', 1.0, 318, 1, 368, 43]]"
002242.jpg,Public,"[['car', 1.0, 1, 127, 276, 332], ['bus', 1.0, 164, 75, 387, 178], ['car', 1.0, 414, 135, 500, 196], ['motorbike', 1.0, 389, 145, 414, 164], ['person', 1.0, 345, 127, 370, 192], ['person', 1.0, 208, 127, 264, 328], ['person', 1.0, 244, 120, 295, 303]]"
002243.jpg,Private,"[['dog', 1.0, 47, 45, 471, 373]]"
002245.jpg,Public,"[['car', 1.0, 433, 187, 473, 213], ['car', 1.0, 52, 198, 131, 249], ['car', 1.0, 1, 206, 58, 251], ['bus', 1.0, 128, 38, 438, 268]]"
002248.jpg,Private,"[['car', 1.0, 65, 2, 500, 301]]"
002250.jpg,Private,"[['person', 1.0, 256, 157, 291, 203], ['person', 1.0, 225, 185, 281, 259], ['person', 1.0, 303, 162, 375, 352], ['person', 1.0, 75, 107, 335, 500]]"
002252.jpg,Private,"[['tvmonitor', 1.0, 337, 116, 492, 324], ['person', 1.0, 26, 5, 357, 344]]"
002254.jpg,Public,"[['dog', 1.0, 143, 261, 334, 493], ['sofa', 1.0, 3, 253, 147, 500], ['cat', 1.0, 12, 274, 80, 320], ['person', 1.0, 146, 153, 209, 270]]"
002257.jpg,Private,"[['bicycle', 1.0, 222, 220, 299, 347]]"
002258.jpg,Public,"[['tvmonitor', 1.0, 194, 78, 361, 231]]"
002259.jpg,Private,"[['sofa', 1.0, 69, 75, 500, 196]]"
002261.jpg,Private,"[['horse', 1.0, 116, 133, 371, 299], ['person', 1.0, 259, 54, 337, 308]]"
002262.jpg,Public,"[['person', 1.0, 93, 36, 467, 333]]"
002266.jpg,Private,"[['aeroplane', 1.0, 231, 251, 458, 346], ['aeroplane', 1.0, 5, 118, 499, 258]]"
002267.jpg,Public,"[['sheep', 1.0, 65, 194, 165, 308], ['sheep', 1.0, 370, 183, 394, 204], ['sheep', 1.0, 348, 184, 368, 202]]"
002268.jpg,Public,"[['dog', 1.0, 65, 256, 242, 354], ['cat', 1.0, 288, 186, 378, 249], ['sofa', 1.0, 6, 188, 493, 375]]"
002269.jpg,Private,"[['horse', 1.0, 66, 58, 224, 196], ['person', 1.0, 2, 116, 194, 485]]"
002270.jpg,Private,"[['bicycle', 1.0, 70, 49, 475, 317]]"
002271.jpg,Private,"[['car', 1.0, 127, 96, 365, 203]]"
002272.jpg,Public,"[['bicycle', 1.0, 1, 227, 341, 375], ['person', 1.0, 1, 3, 341, 375]]"
002273.jpg,Public,"[['horse', 1.0, 116, 51, 190, 181], ['person', 1.0, 121, 14, 186, 118]]"
002274.jpg,Private,"[['boat', 1.0, 61, 66, 276, 406], ['boat', 1.0, 17, 278, 57, 369]]"
002275.jpg,Private,"[['cat', 1.0, 1, 9, 373, 421]]"
002278.jpg,Private,"[['bus', 1.0, 8, 76, 486, 312]]"
002281.jpg,Private,"[['car', 1.0, 1, 30, 387, 213], ['person', 1.0, 189, 54, 214, 96]]"
002283.jpg,Public,"[['horse', 1.0, 235, 77, 419, 350], ['person', 1.0, 270, 52, 380, 248]]"
002286.jpg,Private,"[['dog', 1.0, 15, 29, 327, 324], ['dog', 1.0, 226, 121, 500, 324]]"
002288.jpg,Private,"[['boat', 1.0, 272, 119, 318, 161], ['boat', 1.0, 198, 173, 392, 193], ['person', 1.0, 343, 157, 357, 185], ['person', 1.0, 287, 170, 300, 182], ['person', 1.0, 264, 167, 277, 183]]"
002289.jpg,Public,"[['train', 1.0, 214, 136, 330, 196]]"
002290.jpg,Private,"[['motorbike', 1.0, 150, 136, 475, 436], ['person', 1.0, 157, 13, 421, 343], ['person', 1.0, 146, 70, 173, 122], ['person', 1.0, 115, 64, 135, 124], ['person', 1.0, 98, 78, 125, 124], ['person', 1.0, 67, 66, 89, 127], ['person', 1.0, 38, 76, 72, 128], ['person', 1.0, 11, 76, 37, 126], ['person', 1.0, 186, 70, 202, 123], ['person', 1.0, 200, 68, 219, 115], ['person', 1.0, 380, 92, 397, 112], ['person', 1.0, 371, 88, 386, 114], ['person', 1.0, 424, 85, 442, 112], ['person', 1.0, 406, 91, 422, 113]]"
002294.jpg,Private,"[['car', 1.0, 1, 13, 498, 375], ['person', 1.0, 390, 1, 434, 115], ['person', 1.0, 355, 2, 390, 49], ['person', 1.0, 295, 3, 320, 35], ['person', 1.0, 26, 1, 77, 105], ['person', 1.0, 1, 1, 40, 111]]"
002297.jpg,Public,"[['sofa', 1.0, 292, 85, 500, 213], ['chair', 1.0, 367, 166, 500, 375], ['pottedplant', 1.0, 264, 92, 291, 124]]"
002299.jpg,Private,"[['cow', 1.0, 1, 2, 441, 375]]"
002301.jpg,Private,"[['chair', 1.0, 375, 234, 500, 375], ['chair', 1.0, 1, 220, 150, 375], ['person', 1.0, 381, 121, 448, 208], ['person', 1.0, 415, 92, 500, 340], ['person', 1.0, 366, 66, 432, 180], ['person', 1.0, 329, 66, 382, 181], ['person', 1.0, 257, 69, 319, 151], ['person', 1.0, 166, 62, 234, 138], ['person', 1.0, 19, 87, 65, 160], ['person', 1.0, 58, 102, 263, 375], ['person', 1.0, 1, 91, 110, 308], ['person', 1.0, 130, 71, 169, 108], ['diningtable', 1.0, 167, 145, 426, 375]]"
002302.jpg,Private,"[['boat', 1.0, 150, 82, 489, 323], ['person', 1.0, 66, 36, 204, 372]]"
002303.jpg,Public,"[['cat', 1.0, 105, 39, 377, 321]]"
002304.jpg,Public,"[['cat', 1.0, 19, 47, 499, 333]]"
002305.jpg,Private,"[['chair', 1.0, 47, 22, 447, 361], ['pottedplant', 1.0, 366, 1, 500, 301]]"
002308.jpg,Public,"[['cat', 1.0, 174, 81, 340, 361], ['chair', 1.0, 43, 249, 139, 432]]"
002313.jpg,Public,"[['cow', 1.0, 5, 62, 461, 428]]"
002314.jpg,Private,"[['cow', 1.0, 112, 1, 333, 276], ['cow', 1.0, 38, 2, 255, 218], ['cow', 1.0, 1, 81, 52, 144], ['cow', 1.0, 1, 50, 45, 86], ['cow', 1.0, 42, 52, 57, 82], ['person', 1.0, 54, 270, 298, 500]]"
002316.jpg,Private,"[['bird', 1.0, 104, 52, 377, 425]]"
002319.jpg,Public,"[['car', 1.0, 73, 165, 375, 413], ['car', 1.0, 22, 89, 303, 268]]"
002325.jpg,Private,"[['bicycle', 1.0, 245, 244, 462, 377], ['bicycle', 1.0, 1, 274, 258, 377], ['bicycle', 1.0, 125, 243, 274, 377], ['person', 1.0, 268, 138, 361, 377], ['person', 1.0, 43, 193, 207, 373], ['person', 1.0, 137, 161, 196, 222]]"
002326.jpg,Private,"[['cow', 1.0, 284, 103, 319, 138], ['cow', 1.0, 376, 115, 424, 158], ['cow', 1.0, 294, 128, 344, 178], ['cow', 1.0, 177, 135, 220, 188], ['cow', 1.0, 238, 171, 278, 248], ['person', 1.0, 364, 178, 401, 278]]"
002327.jpg,Public,"[['dog', 1.0, 2, 81, 296, 500]]"
002328.jpg,Public,"[['tvmonitor', 1.0, 107, 61, 351, 315]]"
002329.jpg,Private,"[['horse', 1.0, 80, 170, 340, 374], ['horse', 1.0, 291, 154, 475, 375], ['person', 1.0, 87, 73, 223, 351], ['person', 1.0, 247, 66, 346, 208]]"
002330.jpg,Public,"[['sheep', 1.0, 305, 154, 395, 221], ['sheep', 1.0, 33, 120, 164, 180]]"
002332.jpg,Private,"[['sofa', 1.0, 182, 72, 500, 234], ['person', 1.0, 121, 39, 254, 231], ['person', 1.0, 337, 61, 494, 182], ['person', 1.0, 101, 81, 500, 362]]"
002333.jpg,Private,"[['bird', 1.0, 35, 130, 72, 174], ['bird', 1.0, 82, 157, 138, 210], ['bird', 1.0, 158, 170, 249, 242], ['bird', 1.0, 242, 160, 325, 213], ['bird', 1.0, 160, 134, 224, 183]]"
002338.jpg,Public,"[['sheep', 1.0, 239, 111, 365, 207], ['sheep', 1.0, 176, 114, 254, 196], ['sheep', 1.0, 146, 90, 167, 114], ['sheep', 1.0, 203, 105, 248, 135], ['sheep', 1.0, 223, 96, 259, 120], ['sheep', 1.0, 426, 84, 454, 108], ['sheep', 1.0, 462, 92, 487, 115]]"
002339.jpg,Private,"[['pottedplant', 1.0, 231, 156, 338, 257]]"
002340.jpg,Public,"[['car', 1.0, 100, 136, 384, 284], ['car', 1.0, 107, 116, 152, 135]]"
002341.jpg,Private,"[['person', 1.0, 28, 4, 165, 249], ['person', 1.0, 177, 11, 291, 249], ['dog', 1.0, 22, 88, 130, 222], ['dog', 1.0, 143, 168, 254, 250]]"
002343.jpg,Public,"[['car', 1.0, 294, 89, 375, 125], ['car', 1.0, 213, 78, 260, 98], ['car', 1.0, 2, 103, 500, 344]]"
002344.jpg,Public,"[['person', 1.0, 3, 44, 333, 500]]"
002346.jpg,Public,"[['car', 1.0, 95, 78, 398, 282]]"
002348.jpg,Private,"[['aeroplane', 1.0, 186, 135, 299, 253], ['aeroplane', 1.0, 61, 114, 179, 230]]"
002351.jpg,Private,"[['train', 1.0, 1, 121, 399, 287], ['train', 1.0, 401, 154, 500, 269]]"
002353.jpg,Private,"[['chair', 1.0, 34, 247, 177, 375], ['chair', 1.0, 265, 220, 303, 241], ['chair', 1.0, 202, 233, 254, 327], ['chair', 1.0, 197, 223, 220, 246]]"
002356.jpg,Public,"[['tvmonitor', 1.0, 4, 54, 158, 223]]"
002357.jpg,Public,"[['aeroplane', 1.0, 39, 171, 437, 329]]"
002358.jpg,Public,"[['car', 1.0, 223, 208, 288, 227]]"
002361.jpg,Public,"[['pottedplant', 1.0, 21, 199, 148, 486], ['person', 1.0, 294, 296, 375, 500]]"
002363.jpg,Public,"[['person', 1.0, 234, 181, 275, 322], ['person', 1.0, 189, 181, 231, 325], ['person', 1.0, 106, 182, 151, 346], ['person', 1.0, 18, 189, 54, 344]]"
002364.jpg,Public,"[['dog', 1.0, 169, 108, 397, 276]]"
002365.jpg,Public,"[['person', 1.0, 40, 31, 301, 477], ['chair', 1.0, 45, 64, 318, 443]]"
002367.jpg,Public,"[['person', 1.0, 169, 68, 355, 311], ['motorbike', 1.0, 100, 132, 403, 342]]"
002371.jpg,Private,"[['bicycle', 1.0, 1, 23, 471, 357]]"
002374.jpg,Public,"[['bus', 1.0, 126, 143, 312, 241], ['car', 1.0, 65, 200, 123, 235]]"
002375.jpg,Public,"[['cat', 1.0, 11, 15, 496, 316]]"
002377.jpg,Private,"[['bicycle', 1.0, 91, 123, 500, 375]]"
002380.jpg,Private,"[['bird', 1.0, 114, 121, 277, 331]]"
002386.jpg,Public,"[['train', 1.0, 26, 82, 500, 265]]"
002389.jpg,Public,"[['diningtable', 1.0, 29, 185, 436, 374], ['chair', 1.0, 82, 188, 231, 375], ['chair', 1.0, 206, 167, 298, 300], ['chair', 1.0, 331, 177, 455, 374], ['chair', 1.0, 248, 201, 377, 374], ['bottle', 1.0, 62, 144, 75, 172], ['bottle', 1.0, 96, 140, 112, 166], ['bottle', 1.0, 125, 135, 140, 163], ['bottle', 1.0, 143, 145, 155, 158], ['bottle', 1.0, 24, 158, 37, 178]]"
002390.jpg,Public,"[['boat', 1.0, 157, 28, 393, 273], ['boat', 1.0, 102, 247, 163, 269]]"
002394.jpg,Public,"[['tvmonitor', 1.0, 150, 214, 281, 369], ['person', 1.0, 71, 35, 108, 65], ['person', 1.0, 32, 31, 50, 105], ['person', 1.0, 4, 31, 27, 105], ['person', 1.0, 15, 29, 33, 105], ['cat', 1.0, 92, 147, 117, 172]]"
002395.jpg,Private,"[['boat', 1.0, 75, 1, 484, 284]]"
002397.jpg,Private,"[['person', 1.0, 139, 199, 202, 341], ['bicycle', 1.0, 136, 247, 202, 378]]"
002398.jpg,Public,"[['horse', 1.0, 80, 110, 250, 434], ['person', 1.0, 82, 85, 218, 291]]"
002402.jpg,Private,"[['person', 1.0, 332, 3, 351, 51], ['person', 1.0, 297, 5, 318, 50], ['person', 1.0, 250, 16, 277, 54], ['person', 1.0, 122, 22, 146, 73], ['person', 1.0, 118, 11, 130, 37], ['person', 1.0, 151, 21, 172, 65], ['car', 1.0, 399, 1, 500, 74], ['car', 1.0, 55, 50, 464, 240]]"
002406.jpg,Private,"[['car', 1.0, 221, 167, 449, 238]]"
002407.jpg,Private,"[['cat', 1.0, 43, 16, 300, 495]]"
002408.jpg,Public,"[['dog', 1.0, 70, 48, 493, 332], ['sofa', 1.0, 4, 1, 307, 124]]"
002409.jpg,Private,"[['horse', 1.0, 89, 74, 445, 366], ['person', 1.0, 201, 35, 313, 220]]"
002412.jpg,Private,"[['bird', 1.0, 274, 181, 305, 220], ['bird', 1.0, 210, 199, 247, 240]]"
002414.jpg,Public,"[['sofa', 1.0, 337, 222, 500, 319], ['chair', 1.0, 340, 312, 500, 375], ['chair', 1.0, 22, 322, 267, 375], ['pottedplant', 1.0, 8, 226, 51, 291]]"
002415.jpg,Public,"[['dog', 1.0, 3, 1, 331, 500]]"
002416.jpg,Private,"[['car', 1.0, 168, 150, 488, 316], ['person', 1.0, 1, 151, 40, 295]]"
002417.jpg,Public,"[['chair', 1.0, 213, 274, 301, 440]]"
002424.jpg,Public,"[['car', 1.0, 401, 222, 490, 285]]"
002425.jpg,Private,"[['sofa', 1.0, 137, 186, 375, 500], ['chair', 1.0, 22, 151, 120, 290], ['person', 1.0, 32, 63, 108, 256], ['person', 1.0, 75, 102, 130, 266]]"
002427.jpg,Public,"[['sofa', 1.0, 161, 143, 261, 228], ['sofa', 1.0, 1, 60, 137, 240], ['pottedplant', 1.0, 253, 181, 320, 240]]"
002428.jpg,Public,"[['dog', 1.0, 383, 120, 500, 238], ['person', 1.0, 97, 79, 270, 374]]"
002429.jpg,Private,"[['bottle', 1.0, 329, 137, 369, 266], ['bottle', 1.0, 217, 161, 268, 285], ['person', 1.0, 1, 37, 277, 357], ['person', 1.0, 278, 56, 453, 356]]"
002430.jpg,Public,"[['cat', 1.0, 79, 28, 361, 375], ['tvmonitor', 1.0, 1, 1, 466, 190]]"
002431.jpg,Public,"[['bird', 1.0, 179, 150, 317, 235]]"
002432.jpg,Private,"[['bird', 1.0, 102, 235, 256, 344]]"
002434.jpg,Public,"[['person', 1.0, 116, 67, 336, 333]]"
002437.jpg,Private,"[['cat', 1.0, 86, 9, 375, 338]]"
002438.jpg,Private,"[['person', 1.0, 43, 283, 269, 500], ['person', 1.0, 113, 2, 375, 500]]"
002440.jpg,Public,"[['cat', 1.0, 49, 54, 282, 500]]"
002441.jpg,Private,"[['cat', 1.0, 43, 64, 500, 362], ['tvmonitor', 1.0, 2, 88, 500, 375]]"
002444.jpg,Private,"[['person', 1.0, 288, 96, 415, 369], ['person', 1.0, 213, 120, 330, 285], ['bottle', 1.0, 123, 272, 164, 375], ['bottle', 1.0, 2, 274, 31, 372]]"
002446.jpg,Public,"[['car', 1.0, 187, 150, 289, 238], ['person', 1.0, 100, 138, 139, 238], ['person', 1.0, 286, 140, 323, 238], ['person', 1.0, 429, 132, 467, 238], ['car', 1.0, 15, 153, 149, 234], ['car', 1.0, 317, 157, 435, 233]]"
002449.jpg,Private,"[['boat', 1.0, 275, 213, 338, 234], ['boat', 1.0, 185, 192, 201, 197], ['chair', 1.0, 247, 294, 424, 375], ['chair', 1.0, 302, 261, 391, 286], ['chair', 1.0, 161, 255, 224, 307], ['diningtable', 1.0, 308, 267, 500, 374], ['diningtable', 1.0, 1, 254, 183, 319]]"
002450.jpg,Public,"[['dog', 1.0, 47, 131, 281, 329], ['person', 1.0, 238, 1, 472, 318]]"
002451.jpg,Private,"[['pottedplant', 1.0, 192, 258, 302, 375], ['pottedplant', 1.0, 1, 153, 38, 375], ['pottedplant', 1.0, 29, 254, 179, 375]]"
002452.jpg,Private,"[['sheep', 1.0, 38, 22, 500, 362]]"
002454.jpg,Private,"[['car', 1.0, 100, 73, 263, 200]]"
002455.jpg,Private,"[['sofa', 1.0, 6, 168, 443, 275], ['person', 1.0, 78, 133, 207, 272], ['person', 1.0, 202, 140, 288, 264], ['person', 1.0, 285, 111, 419, 264]]"
002457.jpg,Private,"[['train', 1.0, 266, 160, 500, 278]]"
002462.jpg,Public,"[['train', 1.0, 54, 75, 500, 158]]"
002463.jpg,Public,"[['person', 1.0, 183, 152, 308, 455], ['person', 1.0, 3, 28, 202, 464], ['person', 1.0, 156, 111, 268, 261], ['chair', 1.0, 263, 208, 333, 440], ['chair', 1.0, 5, 311, 111, 410], ['diningtable', 1.0, 1, 258, 205, 291]]"
002464.jpg,Public,"[['dog', 1.0, 296, 156, 331, 227], ['dog', 1.0, 292, 110, 366, 199]]"
002473.jpg,Public,"[['bicycle', 1.0, 4, 17, 494, 329]]"
002474.jpg,Private,"[['boat', 1.0, 121, 102, 250, 262], ['boat', 1.0, 85, 89, 212, 271], ['boat', 1.0, 68, 114, 183, 283]]"
002475.jpg,Public,"[['bicycle', 1.0, 306, 228, 370, 314], ['bicycle', 1.0, 225, 213, 288, 301], ['bicycle', 1.0, 151, 204, 217, 294], ['bicycle', 1.0, 72, 188, 142, 279], ['person', 1.0, 310, 173, 363, 299], ['person', 1.0, 312, 146, 405, 316], ['person', 1.0, 235, 161, 284, 280], ['person', 1.0, 256, 139, 302, 299], ['person', 1.0, 149, 154, 206, 267], ['person', 1.0, 171, 125, 235, 290], ['person', 1.0, 75, 141, 133, 258], ['person', 1.0, 92, 122, 164, 282], ['person', 1.0, 392, 142, 405, 186], ['person', 1.0, 263, 125, 283, 166]]"
002484.jpg,Public,"[['car', 1.0, 82, 253, 114, 276], ['car', 1.0, 116, 252, 139, 276], ['car', 1.0, 140, 249, 175, 277], ['car', 1.0, 199, 252, 263, 292], ['car', 1.0, 248, 253, 279, 281], ['car', 1.0, 294, 253, 375, 292]]"
002485.jpg,Private,"[['dog', 1.0, 299, 167, 500, 374], ['dog', 1.0, 9, 30, 240, 374]]"
002487.jpg,Private,"[['train', 1.0, 104, 64, 242, 333], ['train', 1.0, 219, 45, 443, 364]]"
002488.jpg,Private,"[['person', 1.0, 110, 75, 281, 443], ['motorbike', 1.0, 11, 226, 375, 500]]"
002489.jpg,Private,"[['sofa', 1.0, 3, 6, 500, 281], ['pottedplant', 1.0, 1, 182, 154, 288]]"
002491.jpg,Public,"[['person', 1.0, 258, 288, 375, 500], ['person', 1.0, 40, 261, 284, 500]]"
002492.jpg,Private,"[['sofa', 1.0, 28, 146, 241, 279], ['chair', 1.0, 262, 140, 390, 246], ['chair', 1.0, 1, 230, 153, 375]]"
002495.jpg,Public,"[['motorbike', 1.0, 1, 28, 461, 355]]"
002497.jpg,Private,"[['person', 1.0, 196, 142, 211, 185], ['car', 1.0, 193, 159, 393, 280], ['person', 1.0, 19, 142, 32, 179], ['person', 1.0, 132, 153, 148, 183], ['person', 1.0, 71, 143, 82, 180]]"
002498.jpg,Public,"[['person', 1.0, 1, 87, 195, 375], ['person', 1.0, 259, 93, 452, 375]]"
002499.jpg,Public,"[['diningtable', 1.0, 7, 61, 500, 333], ['chair', 1.0, 151, 290, 448, 333], ['chair', 1.0, 1, 117, 51, 234], ['person', 1.0, 260, 1, 500, 251]]"
002504.jpg,Public,"[['car', 1.0, 272, 319, 320, 348], ['car', 1.0, 371, 311, 398, 330], ['car', 1.0, 423, 313, 464, 335], ['car', 1.0, 459, 313, 496, 334], ['car', 1.0, 419, 299, 440, 319], ['car', 1.0, 318, 310, 347, 337], ['car', 1.0, 288, 302, 306, 318], ['car', 1.0, 217, 320, 252, 345], ['car', 1.0, 175, 306, 202, 329], ['car', 1.0, 98, 310, 139, 327], ['car', 1.0, 86, 295, 111, 312], ['person', 1.0, 151, 305, 186, 374], ['person', 1.0, 87, 320, 113, 374], ['person', 1.0, 113, 321, 139, 374], ['person', 1.0, 129, 316, 156, 374]]"
002505.jpg,Public,"[['cow', 1.0, 1, 12, 348, 373], ['cow', 1.0, 145, 13, 437, 274]]"
002506.jpg,Public,"[['chair', 1.0, 148, 93, 299, 380], ['chair', 1.0, 16, 94, 185, 476], ['chair', 1.0, 1, 1, 91, 149], ['chair', 1.0, 1, 8, 37, 221], ['chair', 1.0, 297, 9, 334, 214]]"
002507.jpg,Private,"[['motorbike', 1.0, 461, 2, 500, 84], ['motorbike', 1.0, 2, 1, 479, 333]]"
002509.jpg,Public,"[['person', 1.0, 1, 3, 327, 499]]"
002510.jpg,Public,"[['sofa', 1.0, 174, 121, 488, 329], ['chair', 1.0, 3, 127, 177, 271], ['chair', 1.0, 270, 101, 291, 128], ['chair', 1.0, 245, 90, 274, 112], ['chair', 1.0, 167, 91, 195, 117], ['chair', 1.0, 178, 102, 220, 183], ['diningtable', 1.0, 160, 102, 277, 160], ['pottedplant', 1.0, 143, 4, 174, 103]]"
002511.jpg,Private,"[['person', 1.0, 190, 84, 295, 295], ['horse', 1.0, 95, 120, 385, 456]]"
002513.jpg,Private,"[['aeroplane', 1.0, 265, 238, 279, 255], ['aeroplane', 1.0, 253, 243, 269, 259], ['aeroplane', 1.0, 247, 227, 263, 243], ['aeroplane', 1.0, 225, 206, 241, 223], ['aeroplane', 1.0, 219, 191, 234, 206], ['aeroplane', 1.0, 207, 219, 223, 238], ['aeroplane', 1.0, 212, 238, 228, 256], ['aeroplane', 1.0, 188, 229, 203, 250]]"
002515.jpg,Private,"[['person', 1.0, 33, 106, 64, 190], ['person', 1.0, 63, 111, 78, 153]]"
002520.jpg,Private,"[['horse', 1.0, 209, 186, 257, 283], ['horse', 1.0, 152, 184, 175, 205], ['horse', 1.0, 30, 186, 58, 214], ['person', 1.0, 331, 167, 382, 285], ['person', 1.0, 440, 181, 468, 285]]"
002521.jpg,Public,"[['train', 1.0, 11, 59, 496, 255]]"
002522.jpg,Private,"[['car', 1.0, 1, 12, 495, 286], ['person', 1.0, 189, 105, 252, 153]]"
002523.jpg,Public,"[['bicycle', 1.0, 35, 25, 485, 346]]"
002524.jpg,Private,"[['person', 1.0, 45, 125, 314, 461]]"
002526.jpg,Private,"[['car', 1.0, 85, 104, 388, 236]]"
002528.jpg,Private,"[['person', 1.0, 273, 46, 443, 308]]"
002529.jpg,Private,"[['diningtable', 1.0, 1, 92, 497, 375], ['person', 1.0, 1, 152, 227, 266]]"
002530.jpg,Private,"[['bus', 1.0, 109, 104, 391, 288], ['bus', 1.0, 2, 164, 117, 278]]"
002531.jpg,Private,"[['car', 1.0, 12, 85, 490, 353], ['car', 1.0, 3, 98, 121, 227], ['person', 1.0, 344, 46, 378, 89]]"
002532.jpg,Private,"[['train', 1.0, 185, 111, 500, 231], ['car', 1.0, 111, 175, 157, 205], ['car', 1.0, 68, 172, 114, 203]]"
002535.jpg,Public,"[['dog', 1.0, 9, 41, 500, 290], ['sofa', 1.0, 2, 7, 500, 375]]"
002536.jpg,Private,"[['diningtable', 1.0, 3, 136, 489, 330], ['bottle', 1.0, 246, 117, 266, 180]]"
002537.jpg,Public,"[['dog', 1.0, 14, 6, 448, 362]]"
002538.jpg,Public,"[['bottle', 1.0, 200, 226, 231, 328], ['person', 1.0, 120, 42, 274, 290], ['person', 1.0, 104, 1, 282, 305], ['diningtable', 1.0, 118, 271, 500, 345]]"
002541.jpg,Public,"[['dog', 1.0, 34, 61, 474, 283], ['sofa', 1.0, 2, 2, 500, 337]]"
002543.jpg,Public,"[['car', 1.0, 256, 231, 500, 333], ['car', 1.0, 1, 255, 256, 333], ['car', 1.0, 238, 252, 302, 300], ['car', 1.0, 160, 251, 231, 276], ['car', 1.0, 1, 267, 62, 293], ['car', 1.0, 3, 248, 53, 273]]"
002546.jpg,Public,"[['dog', 1.0, 196, 17, 440, 375]]"
002549.jpg,Public,"[['tvmonitor', 1.0, 242, 74, 404, 220]]"
002550.jpg,Private,"[['person', 1.0, 32, 50, 333, 500]]"
002552.jpg,Private,"[['cat', 1.0, 102, 241, 170, 348], ['chair', 1.0, 5, 319, 330, 500]]"
002553.jpg,Public,"[['horse', 1.0, 114, 28, 457, 377]]"
002556.jpg,Public,"[['car', 1.0, 7, 1, 500, 308]]"
